"Data Source","World Development Indicators",

"Last Updated Date","2021-03-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Greenland","GRL","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","15656.4729016411","17401.3188157865","18055.461814736","19008.827909677","19890.5550639839","19978.734734742","21126.7150112384","23130.1993274424","24621.5604407947","25610.1031611625","27499.3834842896","27248.0986152271","25790.9724005255","26375.3367208026","24724.4610195573","25387.6140366334","27036.990708914","28211.9211584797","29412.2423364339","31087.3204227791","27295.9523444254","27314.107194088","26011.6275626403","24748.533678432","26073.0270997514","26899.8018575843","27262.4139043324","27613.480696594","29702.688972125","30111.9577032899","32193.0025213682","32514.7598494986","32051.665664368","33379.583469","35593.4254981198","37352.8925366913","39539.9157055674","40626.7814272793","43305.7027608534","43684.587199796","43988.3324931946","43781.4625641366","44454.3735497748","44131.2517597431","46378.3830305527","45351.1394675318","47413.6224796636","47647.6498925073","49311.7670601587","","",
"Guatemala","GTM","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","1490.72751531254","1509.81766392074","1517.98151506118","1614.92496517053","1641.5544374817","1665.01130531233","1708.20515382932","1730.30306758974","1832.37036036778","1870.10575608992","1927.89289059847","1986.60985878075","2082.29654971977","2172.40827923235","2258.53374464993","2251.18007949878","2363.95208808677","2491.85204269409","2556.85254326625","2614.15995126585","2645.62254300188","2594.63860947926","2437.05551064248","2310.7613993804","2259.48040737926","2184.70738620516","2128.20663092063","2143.4578038168","2166.08911371244","2190.21257804427","2197.25300763408","2217.19500002739","2264.25445184626","2293.9130693853","2327.74184489781","2383.73542785998","2395.97529635457","2442.26342242728","2504.36169373576","2539.80726927773","2568.19035585012","2565.71030221089","2604.37828586094","2612.6878145099","2638.35041910946","2668.35760310063","2755.50694024087","2871.90348296609","2909.50971461775","2870.31158935321","2898.94221470448","2965.15320617913","2999.42276262614","3056.15268360652","3137.26029117959","3210.86967002297","3242.63692893541","3286.74128251609","3338.54745773772","3413.23401299435","",
"Guam","GUM","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27723.4603891235","27882.7097948152","29603.7734824842","30592.1607999249","29375.276247165","29578.3856170959","30054.0138683035","30112.6271684902","30700.4340081784","30690.4366504784","31252.6636152997","31741.5211298832","32169.5644356757","32151.9120777962","32027.5816012056","31847.6496791422","31477.266910582","","",
"Guyana","GUY","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","2565.05802683772","2605.80385832902","2560.67518960303","2187.48412863209","2377.67097341608","2571.76162744446","2654.81795475492","2722.8308865888","2709.54309371746","2859.06150450501","2941.8730660974","2996.2581043906","2863.69241064456","2867.6872366625","3055.3819333946","3279.04473350491","3292.97197755371","3171.08181929371","3082.66904536792","3002.18784818431","3038.97817233553","3078.21613567844","2673.8576152957","2499.59130202729","2385.3124371349","2457.71897897607","2454.66612901105","2499.62574108546","2429.13771775925","2325.36161074119","2260.93330756694","2394.14523980753","2565.65411448698","2755.00338878884","2971.34892066681","3111.03264492896","3360.72098575375","3581.73568869465","3541.17931508614","3665.96320609849","3630.29561135353","3720.56770039253","3764.81455631465","3739.23517485359","3794.66762052207","3718.51107667127","3908.3133494706","4188.63562931906","4260.19580468393","4408.73429553833","4580.66246237575","4802.07886566818","5032.89175430697","5190.06454729595","5249.27922226432","5257.45623282203","5429.79884301308","5604.56486285706","5825.03691769949","6107.3474195403","",
"High income","HIC","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","11627.5940551264","11999.0713646979","12543.4633537221","13064.8891894598","13749.7348997155","14339.3461912878","15042.4583641516","15581.743000148","16406.6686869655","17166.7251004652","17510.6588431979","18011.81496253","18828.1352207172","19840.518656358","19876.7356931179","19668.2491542399","20479.9262555413","21098.4009675649","21786.061205581","22495.1371106026","22644.7907098142","22905.7109138721","22716.7185832129","23166.3638976578","24059.1771863768","24755.8929948442","25381.1335479053","26091.4016245689","27159.4718670399","28011.2345902614","28671.31989614","28856.8671270525","29271.7666621514","29399.7599091655","30119.5702018183","30733.0808697374","31434.4790137349","32187.3912882356","32855.207151004","33715.3826158164","34862.2781435588","35176.3067401576","35496.7502104577","36048.3924012586","37006.5256978774","37813.9639262625","38721.3525732887","39513.8847091465","39366.9481985184","37788.8753138112","38653.9034356101","39196.0579772752","39474.4170984375","39822.76113232","40402.5759599164","41111.6761507487","41592.5708093894","42398.7951152369","43134.4756810557","43651.5445657851","",
"Hong Kong SAR, China","HKG","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","3380.64015548212","3703.51135722093","4142.32182976676","4392.24108528348","4904.77842513694","4948.78850816466","4902.66253668077","4962.71573769667","5438.15287282092","5796.18221086696","6086.22812574057","6604.24950019416","7208.93067760876","7153.33510757787","7053.51251488358","8091.35907338024","8910.54459729176","9473.4400131876","10006.1626976092","10727.3217024888","11448.7319780625","11604.8780033687","12113.0469872136","13190.8738324744","13148.7201916736","14421.661906374","16190.132011738","17421.1295075043","17634.1742173626","18250.9213428233","19132.2708273342","20155.2034014962","21040.5183922154","21813.7051837208","21893.680605083","21835.0293906861","22758.3054037763","21241.4447334186","21566.9275153386","23015.9210308158","22975.0569222865","23252.492587794","24010.5067627049","25896.6518053413","27688.7287202343","29446.2501496651","31081.566930629","31553.6183302033","30711.4834387158","32549.998231121","33888.4826050248","34086.2991988018","35002.5171472355","35717.6909382682","36260.5885544438","36818.4864046258","37929.4268377564","38698.9895247535","37928.3533295197","",
"Honduras","HND","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","1095.99309338676","1085.56492631851","1116.59458192034","1124.71682770766","1152.69948877781","1221.52911612107","1250.50581955932","1287.08625587143","1332.19497835641","1301.88825996654","1309.80229330607","1322.46975535195","1357.91458313621","1421.91931327508","1363.03044832927","1350.56775935799","1447.45095867929","1549.29815144061","1591.75556854497","1629.8853581685","1589.89543875028","1522.99941836755","1446.50704001799","1415.91196330791","1460.73836890672","1497.40428046571","1531.05512776071","1585.26458481633","1566.45253328382","1563.16787077887","1561.21628353861","1466.97550064009","1512.73158439723","1566.27760470626","1525.88065937302","1574.89582285206","1559.08144615655","1584.67336798945","1595.4616099187","1539.96831952578","1607.67968481287","1608.06865379939","1625.73760735912","1657.3134583985","1717.90223690812","1778.85007098289","1852.13954062011","1922.87465546677","1960.93922466572","1873.39410896665","1904.34646496881","1939.33862702996","1982.00973784495","2000.79244876186","2025.81419478885","2067.29003376698","2111.19316426974","2176.29516512704","2219.43646867526","2241.23866547752","",
"Heavily indebted poor countries (HIPC)","HPC","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","657.77547228366","642.309624762337","670.711345791009","673.5941858519","679.074061789069","689.486943303898","688.926030221938","683.782184252633","695.039277521673","707.24453732704","719.640972534539","730.637970615014","723.557519431354","724.892247294398","746.045522290629","741.172443254961","750.725855119258","757.729220132634","756.314542168693","741.984565852552","725.084773126765","730.668463166731","718.9772514285","705.339160671034","695.89478897977","689.916069307099","691.987311177638","693.825462374045","682.747765642072","677.066627406491","655.320981570153","640.44084075094","617.632857894165","602.665213037329","584.315499565019","596.3677531633","609.266509030662","617.133836061253","621.870735621063","624.332247618375","623.21771522422","631.588701574784","635.828059466718","645.886304961793","662.16604025576","682.205374633185","704.430510976341","727.737310634192","750.468948013506","762.798311020352","785.422069664382","799.219163265352","822.319884127977","843.935992506975","865.761210592101","881.801935534113","895.177033503726","911.542194430607","923.065734934649","934.83813194686","",
"Croatia","HRV","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8619.09600864208","9254.14071218741","9876.26929173057","10108.7191934143","10056.2354876423","10446.5614264747","11177.4428665801","11805.1636902382","12466.9291001191","12981.2544203876","13523.1309936676","14195.0403114126","14917.6512895905","15201.915788476","14103.4024900022","13949.3264974977","13969.8048908879","13677.4207155701","13654.2454415363","13663.1654484475","14111.2512495402","14707.2369456328","15396.801079964","15971.1476683104","16509.9119244784","",
"Haiti","HTI","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","1512.00346522476","1439.45541140911","1523.15255010855","1465.66604699162","1413.95747669197","1417.01766954377","1382.05759091481","1327.11621136459","1343.67972242976","1369.43656482698","1354.01823070336","1417.22956290588","1407.36582833172","1449.92414097552","1507.64804864467","1497.38287363584","1593.38944648834","1620.33194956423","1686.09718675926","1775.40801481425","1864.79251040988","1770.74278864556","1668.09486775024","1643.91551476548","1610.78220596553","1584.04469585622","1541.79491120196","1497.15826722308","1469.19807314638","1397.54012725081","1383.92699008884","1382.31939108364","1283.72501142829","1191.08968748147","1029.20884876682","1110.31124497159","1135.35194630279","1145.23511979857","1149.61500939308","1160.28015498301","1150.35938497197","1127.20160115399","1118.73639054435","1137.35645224224","1105.0817606918","1126.60311882835","1127.91969234013","1171.86763642174","1182.08052563618","1237.27684222037","1172.09854332066","1225.63107621733","1214.3038757536","1233.74304773067","1257.77379512249","1260.60020357319","1265.22949230663","1277.37440451891","1282.23862032506","1245.01249625003","",
"Hungary","HUN","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8869.92277497549","8601.49801839919","8561.70187861927","8826.10164276919","8970.04808753153","8992.87441130256","9294.23728396786","9679.20772402778","10004.7585268456","10480.0790292785","10932.0943672052","11483.0676330881","11986.3801415504","12592.3191951254","13152.8219199123","13704.3372223854","13758.8245408056","13928.800324784","13015.7797876943","13191.6212644696","13485.3151480551","13367.9931241148","13654.2861901501","14270.1081386959","14850.4252030047","15213.0528173847","15912.0146344436","16793.3841512184","17572.310646757","",
"IBRD only","IBD","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","1095.57379051026","1111.34713907358","1132.81929473638","1159.42631541431","1222.47598843675","1261.80806545496","1294.04496591971","1322.8281207942","1381.77217527153","1449.9353696343","1522.30112429085","1581.54489994637","1651.34285042606","1737.21892850422","1800.20815323757","1840.84029766266","1927.49140639992","1972.21590335799","1998.31893967321","2044.69180511002","2089.33812301066","2091.7781094995","2106.77116971887","2091.83131187252","2146.19180627311","2198.05546345609","2249.90525170214","2314.10722598744","2357.13409841094","2382.33058682003","2389.7134666026","2374.46038187258","2359.06027691344","2393.8430833252","2421.82196724486","2477.69393298319","2564.3341613333","2656.60722165955","2675.65751181607","2726.45566753038","2846.23603991678","2906.47326047871","2992.89180752341","3118.68469501325","3323.30682111181","3515.46021945804","3754.67705572102","4032.23764721787","4213.59648084944","4255.71180421451","4521.96968852912","4745.98470040518","4936.75516142402","5131.28932892199","5300.8801310976","5456.10380977895","5638.4144009909","5864.16602012784","6071.83139540321","6239.65779532078","",
"IDA & IBRD total","IBT","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","1026.53080823826","1037.29060276757","1058.26211093639","1083.23679659435","1137.7937741803","1172.62055717346","1196.48330401331","1211.88041180497","1261.23425940687","1325.41188449455","1396.10649008296","1450.52079426441","1506.09868756499","1578.74823000246","1637.64129559803","1664.29177119076","1739.00957628468","1777.07981988769","1793.46125999481","1831.61142915082","1867.22707899725","1860.89221252726","1866.39631975682","1846.07786382262","1886.40790775193","1928.37278631515","1968.46756458352","2019.04062561009","2053.99924542877","2071.65761556728","2076.73585063254","2059.83525021102","2043.02985405013","2064.82626374144","2080.96283062913","2123.20544977546","2191.85100363292","2262.58305060351","2275.02376037002","2312.1741251873","2404.64945864684","2450.9892232349","2519.41158352064","2617.63613490792","2779.66043009042","2930.60918756944","3117.48882725788","3333.51021295651","3472.27519143556","3503.7872930976","3708.94473713735","3877.18792092035","4020.21626388368","4168.4493618014","4296.87856394137","4408.79098161395","4538.15741603904","4701.65716087235","4850.95517681583","4966.89780377608","",
